job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_transfer_ms,time_operation_ms,time_write_ms,time_preprocessing_ms
627189,FLASHSPARSE_SPMM_SYMMETRIC,cavity18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,36.935171,,0.30167,,2977.426101
627220,FLASHSPARSE_SPMM_SYMMETRIC,cavity19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,43.584073,,0.042803,,2438.204255
627221,FLASHSPARSE_SPMM_SYMMETRIC,cavity19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,43.012129,,0.089088,,2450.551882
627222,FLASHSPARSE_SPMM_SYMMETRIC,cavity19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,43.493654,,0.285901,,2435.783681
627253,FLASHSPARSE_SPMM_SYMMETRIC,cavity20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,47.021678,,0.042394,,1551.184649
627254,FLASHSPARSE_SPMM_SYMMETRIC,cavity20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,46.906838,,0.092512,,1558.555288
627255,FLASHSPARSE_SPMM_SYMMETRIC,cavity20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,46.966877,,0.299827,,1551.542139
627286,FLASHSPARSE_SPMM_SYMMETRIC,cavity21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,61.347587,,0.043418,,2456.706737
627287,FLASHSPARSE_SPMM_SYMMETRIC,cavity21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,61.406388,,0.085606,,2468.979774
627288,FLASHSPARSE_SPMM_SYMMETRIC,cavity21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,61.181567,,0.282829,,2460.669736
627319,FLASHSPARSE_SPMM_SYMMETRIC,cavity22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,38.351798,,0.042803,,1555.309726
627320,FLASHSPARSE_SPMM_SYMMETRIC,cavity22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,38.334677,,0.094208,,1556.668188
627321,FLASHSPARSE_SPMM_SYMMETRIC,cavity22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,39.188534,,0.299827,,1561.108707
627352,FLASHSPARSE_SPMM_SYMMETRIC,cavity23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,31.257881,,0.045466,,1501.975648
627353,FLASHSPARSE_SPMM_SYMMETRIC,cavity23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,31.380592,,0.08745,,1626.576576
627354,FLASHSPARSE_SPMM_SYMMETRIC,cavity23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,31.430865,,0.293069,,1635.678494
627385,FLASHSPARSE_SPMM_SYMMETRIC,cavity24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,82.013728,,0.041574,,1585.923718
627386,FLASHSPARSE_SPMM_SYMMETRIC,cavity24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,81.775304,,0.088269,,1591.088831
627387,FLASHSPARSE_SPMM_SYMMETRIC,cavity24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,81.846997,,0.299213,,1586.108232
627418,FLASHSPARSE_SPMM_SYMMETRIC,cavity25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,41.097719,,0.045056,,2437.604278
627419,FLASHSPARSE_SPMM_SYMMETRIC,cavity25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,40.557802,,0.094618,,2445.839668
627420,FLASHSPARSE_SPMM_SYMMETRIC,cavity25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,40.424183,,0.30695,,2453.628168
627451,FLASHSPARSE_SPMM_SYMMETRIC,cavity26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,52.205605,,0.044646,,2440.965472
627452,FLASHSPARSE_SPMM_SYMMETRIC,cavity26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,52.079318,,0.088678,,2390.434671
627453,FLASHSPARSE_SPMM_SYMMETRIC,cavity26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,52.174597,,0.284262,,2449.736298
627484,FLASHSPARSE_SPMM_SYMMETRIC,ex10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,50.99198,,0.03031,,782.861974
627485,FLASHSPARSE_SPMM_SYMMETRIC,ex10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,20.733061,,0.038502,,2405.731979
627486,FLASHSPARSE_SPMM_SYMMETRIC,ex10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,20.733553,,0.111002,,2417.831683
627517,FLASHSPARSE_SPMM_SYMMETRIC,ex10hs.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.448096,,0.033178,,2967.702089
627518,FLASHSPARSE_SPMM_SYMMETRIC,ex10hs.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.456178,,0.040755,,416.006789
627519,FLASHSPARSE_SPMM_SYMMETRIC,ex10hs.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,20.122796,,0.116122,,822.435753
627550,FLASHSPARSE_SPMM_SYMMETRIC,ex12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,19.294903,,0.030106,,1184.355736
627551,FLASHSPARSE_SPMM_SYMMETRIC,ex12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,19.312564,,0.058163,,1182.942146
627552,FLASHSPARSE_SPMM_SYMMETRIC,ex12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,22.86302,,0.161178,,277.378943
627583,FLASHSPARSE_SPMM_SYMMETRIC,ex13.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,46.434266,,0.038093,,2423.156409
627584,FLASHSPARSE_SPMM_SYMMETRIC,ex13.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.860712,,0.047718,,428.723404
627585,FLASHSPARSE_SPMM_SYMMETRIC,ex13.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,22.163581,,0.1536,,2971.648049
627616,FLASHSPARSE_SPMM_SYMMETRIC,ex14.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,24.961874,,0.028467,,818.223631
627617,FLASHSPARSE_SPMM_SYMMETRIC,ex14.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,24.919013,,0.044032,,819.568354
627618,FLASHSPARSE_SPMM_SYMMETRIC,ex14.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,24.56559,,0.134963,,832.836338
627649,FLASHSPARSE_SPMM_SYMMETRIC,ex15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.424629,,0.021914,,834.871178
627650,FLASHSPARSE_SPMM_SYMMETRIC,ex15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.411823,,0.058982,,841.109378
627651,FLASHSPARSE_SPMM_SYMMETRIC,ex15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,35.243696,,0.254566,,1943.32616
627682,FLASHSPARSE_SPMM_SYMMETRIC,ex18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.775706,,0.019866,,1537.225179
627683,FLASHSPARSE_SPMM_SYMMETRIC,ex18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.766106,,0.04649,,1584.280739
627684,FLASHSPARSE_SPMM_SYMMETRIC,ex18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,23.494028,,0.169165,,1584.311908
627715,FLASHSPARSE_SPMM_SYMMETRIC,ex19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,52.985795,,0.036864,,1227.260389
627716,FLASHSPARSE_SPMM_SYMMETRIC,ex19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,52.115632,,0.166707,,531.479863
627717,FLASHSPARSE_SPMM_SYMMETRIC,ex19.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,51.517447,,0.717005,,535.93456
627748,FLASHSPARSE_SPMM_SYMMETRIC,ex2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.74591,,0.029286,,2337.460951
627749,FLASHSPARSE_SPMM_SYMMETRIC,ex2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,31.282229,,0.033997,,520.230418
627750,FLASHSPARSE_SPMM_SYMMETRIC,ex2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,10.850508,,0.036864,,1971.397823
627781,FLASHSPARSE_SPMM_SYMMETRIC,ex20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.26177,,0.042803,,2710.72025
627782,FLASHSPARSE_SPMM_SYMMETRIC,ex20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,22.534706,,0.047923,,1573.688477
627783,FLASHSPARSE_SPMM_SYMMETRIC,ex20.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,22.662478,,0.132096,,1566.1512
627814,FLASHSPARSE_SPMM_SYMMETRIC,ex21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,18.632103,,0.02601,,2465.35573
627815,FLASHSPARSE_SPMM_SYMMETRIC,ex21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,21.053083,,0.03113,,518.308025
627816,FLASHSPARSE_SPMM_SYMMETRIC,ex21.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,20.995539,,0.039731,,522.670783
627847,FLASHSPARSE_SPMM_SYMMETRIC,ex22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,46.959413,,0.028672,,1513.36202
627848,FLASHSPARSE_SPMM_SYMMETRIC,ex22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.705019,,0.032358,,2448.98852
627849,FLASHSPARSE_SPMM_SYMMETRIC,ex22.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.46037,,0.045261,,2433.240389
627880,FLASHSPARSE_SPMM_SYMMETRIC,ex23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.673234,,0.037683,,2959.661502
627881,FLASHSPARSE_SPMM_SYMMETRIC,ex23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.988727,,0.040397,,2959.957315
627882,FLASHSPARSE_SPMM_SYMMETRIC,ex23.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.899737,,0.088269,,2959.544888
627913,FLASHSPARSE_SPMM_SYMMETRIC,ex24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,40.402809,,0.029082,,2919.968825
627914,FLASHSPARSE_SPMM_SYMMETRIC,ex24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,40.419843,,0.037888,,2934.053255
627915,FLASHSPARSE_SPMM_SYMMETRIC,ex24.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,40.486788,,0.106906,,2949.297296
627946,FLASHSPARSE_SPMM_SYMMETRIC,ex25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,39.155494,,0.029286,,2428.427204
627947,FLASHSPARSE_SPMM_SYMMETRIC,ex25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,38.978483,,0.032768,,2424.043197
627948,FLASHSPARSE_SPMM_SYMMETRIC,ex25.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,20.743072,,0.051814,,1973.397918
627979,FLASHSPARSE_SPMM_SYMMETRIC,ex26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,26.207594,,0.052838,,1609.924195
627980,FLASHSPARSE_SPMM_SYMMETRIC,ex26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,55.232833,,0.059392,,2460.274102
627981,FLASHSPARSE_SPMM_SYMMETRIC,ex26.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,55.623335,,0.167322,,2455.024879
628012,FLASHSPARSE_SPMM_SYMMETRIC,ex27.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,37.682462,,0.043827,,2748.200696
628013,FLASHSPARSE_SPMM_SYMMETRIC,ex27.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,37.547793,,0.047309,,2712.614324
628014,FLASHSPARSE_SPMM_SYMMETRIC,ex27.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,36.80658,,0.08745,,2712.639041
628045,FLASHSPARSE_SPMM_SYMMETRIC,ex28.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,56.402878,,0.038093,,2432.968258
628046,FLASHSPARSE_SPMM_SYMMETRIC,ex28.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,34.664603,,0.048538,,1593.909251
628047,FLASHSPARSE_SPMM_SYMMETRIC,ex28.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,34.708114,,0.147456,,1591.291735
628078,FLASHSPARSE_SPMM_SYMMETRIC,ex29.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,55.927327,,0.01495,,1507.79357
628079,FLASHSPARSE_SPMM_SYMMETRIC,ex29.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,73.364289,,0.020685,,1552.917978
628080,FLASHSPARSE_SPMM_SYMMETRIC,ex29.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,73.510516,,0.06185,,1577.381991
628111,FLASHSPARSE_SPMM_SYMMETRIC,ex3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,15.378235,,0.033587,,2084.325764
628112,FLASHSPARSE_SPMM_SYMMETRIC,ex3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,17.336717,,0.041779,,1618.59869
628113,FLASHSPARSE_SPMM_SYMMETRIC,ex3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,17.253732,,0.109363,,1605.705023
628144,FLASHSPARSE_SPMM_SYMMETRIC,ex31.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,49.907125,,0.041574,,2457.529085
628145,FLASHSPARSE_SPMM_SYMMETRIC,ex31.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,49.874752,,0.081715,,2438.482325
628146,FLASHSPARSE_SPMM_SYMMETRIC,ex31.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,49.902875,,0.22569,,2446.22686
628177,FLASHSPARSE_SPMM_SYMMETRIC,ex32.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,25.12772,,0.014131,,1604.239373
628178,FLASHSPARSE_SPMM_SYMMETRIC,ex32.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,17.48077,,0.016794,,829.178194
628179,FLASHSPARSE_SPMM_SYMMETRIC,ex32.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,17.460261,,0.034202,,829.589306
628210,FLASHSPARSE_SPMM_SYMMETRIC,ex33.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,39.130785,,0.019456,,2922.511879
628211,FLASHSPARSE_SPMM_SYMMETRIC,ex33.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,39.365394,,0.023142,,2924.630355
628212,FLASHSPARSE_SPMM_SYMMETRIC,ex33.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,39.365364,,0.055501,,2922.904825
628243,FLASHSPARSE_SPMM_SYMMETRIC,ex35.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,46.648107,,0.024986,,2447.837483
628244,FLASHSPARSE_SPMM_SYMMETRIC,ex35.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,46.425749,,0.160768,,2447.88417
628245,FLASHSPARSE_SPMM_SYMMETRIC,ex35.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,46.60235,,0.727245,,2450.553821
628276,FLASHSPARSE_SPMM_SYMMETRIC,ex36.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,21.841696,,0.024781,,1978.442458
628277,FLASHSPARSE_SPMM_SYMMETRIC,ex36.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,21.860431,,0.035226,,1995.314106
628278,FLASHSPARSE_SPMM_SYMMETRIC,ex36.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,22.098678,,0.114278,,1981.250881
628309,FLASHSPARSE_SPMM_SYMMETRIC,ex37.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,38.168129,,0.037683,,1531.071797
628310,FLASHSPARSE_SPMM_SYMMETRIC,ex37.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,38.48842,,0.049562,,1523.870615
628311,FLASHSPARSE_SPMM_SYMMETRIC,ex37.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,34.024807,,0.144998,,1522.056267
628342,FLASHSPARSE_SPMM_SYMMETRIC,ex4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,27.202932,,0.027648,,2947.467523
628343,FLASHSPARSE_SPMM_SYMMETRIC,ex4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,26.775908,,0.031334,,2948.418304
628344,FLASHSPARSE_SPMM_SYMMETRIC,ex4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,27.393285,,0.071744,,2950.905325
628375,FLASHSPARSE_SPMM_SYMMETRIC,ex40.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,81.332207,,0.073933,,2424.998183
628376,FLASHSPARSE_SPMM_SYMMETRIC,ex40.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,80.632573,,0.301261,,2403.814131
628377,FLASHSPARSE_SPMM_SYMMETRIC,ex40.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,80.787745,,0.954163,,2403.600731
628408,FLASHSPARSE_SPMM_SYMMETRIC,ex6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,14.761442,,0.03625,,1553.953744
628409,FLASHSPARSE_SPMM_SYMMETRIC,ex6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,15.696798,,0.041504,,1550.123287
628410,FLASHSPARSE_SPMM_SYMMETRIC,ex6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,14.737137,,0.099328,,1555.884415
628441,FLASHSPARSE_SPMM_SYMMETRIC,ex7.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,128.309429,,0.046694,,2330.574243
628442,FLASHSPARSE_SPMM_SYMMETRIC,ex7.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,128.399519,,0.043418,,2341.982005
628443,FLASHSPARSE_SPMM_SYMMETRIC,ex7.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,128.328316,,0.1024,,2337.037817
628474,FLASHSPARSE_SPMM_SYMMETRIC,ex8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,41.792873,,0.045056,,2912.45598
628475,FLASHSPARSE_SPMM_SYMMETRIC,ex8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,42.675581,,0.065741,,2921.991879
628476,FLASHSPARSE_SPMM_SYMMETRIC,ex8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,41.863136,,0.210125,,2941.766396
628507,FLASHSPARSE_SPMM_SYMMETRIC,ex9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,44.902906,,0.038707,,1586.081179
628508,FLASHSPARSE_SPMM_SYMMETRIC,ex9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,44.72979,,0.059187,,1575.072296
628509,FLASHSPARSE_SPMM_SYMMETRIC,ex9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,44.786057,,0.193946,,1580.782512
628540,FLASHSPARSE_SPMM_SYMMETRIC,big.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,38.036628,,0.014746,,2449.097974
628541,FLASHSPARSE_SPMM_SYMMETRIC,big.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,38.222611,,0.064224,,2448.928935
628542,FLASHSPARSE_SPMM_SYMMETRIC,big.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,38.014401,,0.325837,,2462.043239
628573,FLASHSPARSE_SPMM_SYMMETRIC,nopoly.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,45.347747,,0.013517,,1526.350828
628574,FLASHSPARSE_SPMM_SYMMETRIC,nopoly.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,43.503888,,0.051405,,1520.318195
628575,FLASHSPARSE_SPMM_SYMMETRIC,nopoly.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,45.400128,,0.24105,,1521.293825
628606,FLASHSPARSE_SPMM_SYMMETRIC,pesa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,32.806809,,0.014131,,1578.388854
628607,FLASHSPARSE_SPMM_SYMMETRIC,pesa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.471681,,0.058982,,1188.744219
628608,FLASHSPARSE_SPMM_SYMMETRIC,pesa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.415917,,0.280685,,1188.316677
628639,FLASHSPARSE_SPMM_SYMMETRIC,garon1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,29.449837,,0.037683,,1560.340467
628640,FLASHSPARSE_SPMM_SYMMETRIC,garon1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,29.485285,,0.052838,,1549.884049
628641,FLASHSPARSE_SPMM_SYMMETRIC,garon1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,29.246056,,0.170598,,1552.176332
628672,FLASHSPARSE_SPMM_SYMMETRIC,garon2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,60.971269,,0.04649,,1313.457141
628673,FLASHSPARSE_SPMM_SYMMETRIC,garon2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,61.579945,,0.259277,,1317.821063
628674,FLASHSPARSE_SPMM_SYMMETRIC,garon2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,63.749535,,1.05431,,1594.801791
628705,FLASHSPARSE_SPMM_SYMMETRIC,goodwin.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,79.19178,,0.067174,,1594.922697
628706,FLASHSPARSE_SPMM_SYMMETRIC,goodwin.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,79.305312,,0.189645,,1589.501733
628707,FLASHSPARSE_SPMM_SYMMETRIC,goodwin.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,79.179263,,0.694886,,1595.444664
628738,FLASHSPARSE_SPMM_SYMMETRIC,graham1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,247.744896,,0.062669,,627.317911
628739,FLASHSPARSE_SPMM_SYMMETRIC,graham1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,75.918352,,0.204717,,817.016091
628740,FLASHSPARSE_SPMM_SYMMETRIC,graham1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,75.921115,,0.80425,,813.675545
628771,FLASHSPARSE_SPMM_SYMMETRIC,bayer01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,70.464,,0.031539,,2728.285652
628772,FLASHSPARSE_SPMM_SYMMETRIC,bayer01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,70.562918,,0.279757,,2712.841479
628773,FLASHSPARSE_SPMM_SYMMETRIC,bayer01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,79.916466,,1.086054,,428.580843
628804,FLASHSPARSE_SPMM_SYMMETRIC,bayer02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,31.672049,,0.013517,,2448.856312
628805,FLASHSPARSE_SPMM_SYMMETRIC,bayer02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,31.546573,,0.051405,,2443.878707
628806,FLASHSPARSE_SPMM_SYMMETRIC,bayer02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,22.689452,,0.239002,,423.528409
628837,FLASHSPARSE_SPMM_SYMMETRIC,bayer03.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,25.139803,,0.02007,,2950.482208
628838,FLASHSPARSE_SPMM_SYMMETRIC,bayer03.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,25.204644,,0.04608,,2943.703918
628839,FLASHSPARSE_SPMM_SYMMETRIC,bayer03.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,25.067072,,0.17449,,2951.124098
628870,FLASHSPARSE_SPMM_SYMMETRIC,bayer04.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,29.489863,,0.023142,,1000.930682
