job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_write_ms,time_operation_ms,time_transfer_ms
99488,CUSPARSE_SPMM_BSR_NO_REORDER,dc2.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,321.606,,13.0933,1285.15
102922,SMAT_SPMM_NO_REORDER,ca-AstroPh.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,30.372558,161.273181,0.969,
100512,CUSPARSE_SPMM_CSR_NO_REORDER,G49.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,22.290641,,0.223232,1190.851333
170467,ASPT_SPMM_ROW,TSOPF_RS_b39_c7.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,49.117162,,0.068192,137.165418
169476,ASPT_SPMM_ROW,Chebyshev3.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,32.114781,,0.068608,17.572507
118823,ASPT_SPMM_NO_REORDER,mark3jac140.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,60.272078,,0.110176,211.886916
100511,CUSPARSE_SPMM_CSR_NO_REORDER,G48.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,21.025882,,0.207667,1178.188559
99487,CUSPARSE_SPMM_BSR_NO_REORDER,dc1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,315.404,,13.0312,1289.5
169475,ASPT_SPMM_ROW,Chebyshev3.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,32.064448,,0.069632,17.570483
118822,ASPT_SPMM_NO_REORDER,mark3jac120sc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,55.952273,,0.119008,182.298808
99484,CUSPARSE_SPMM_BSR_NO_REORDER,mri1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,247.147,,1.69554,1099.41
100510,CUSPARSE_SPMM_CSR_NO_REORDER,G47.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,21.404308,,0.201728,1185.913412
169474,ASPT_SPMM_ROW,Chebyshev2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,16.240003,,0.070656,15.391136
118820,ASPT_SPMM_NO_REORDER,mark3jac120.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,55.373587,,0.104608,183.011113
100509,CUSPARSE_SPMM_CSR_NO_REORDER,G46.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,21.703607,,0.514662,1174.137671
99485,CUSPARSE_SPMM_BSR_NO_REORDER,mri2.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,236.438,,1.1819,1115.97
169473,ASPT_SPMM_ROW,Chebyshev2.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,16.289001,,0.07168,14.656588
118818,ASPT_SPMM_NO_REORDER,mark3jac100sc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,48.721688,,0.094048,154.843263
99482,CUSPARSE_SPMM_BSR_NO_REORDER,torsion1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,61.9841,,0.227738,1187.39
100508,CUSPARSE_SPMM_CSR_NO_REORDER,G45.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,16.236958,,0.212582,1198.118581
170778,ASPT_SPMM_ROW,usroads-48.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,40.657392,,0.122208,105.257191
118817,ASPT_SPMM_NO_REORDER,mark3jac100.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,48.284925,,0.095392,155.090036
100507,CUSPARSE_SPMM_CSR_NO_REORDER,G44.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,14.829405,,0.202547,1192.248627
99483,CUSPARSE_SPMM_BSR_NO_REORDER,rajat15.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,188.138,,2.53645,921.713
118816,ASPT_SPMM_NO_REORDER,mark3jac080sc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,40.290423,,0.087328,121.60085
99480,CUSPARSE_SPMM_BSR_NO_REORDER,minsurfo.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,80.2892,,0.234701,1197.35
170780,ASPT_SPMM_ROW,usroads-48.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,37.892578,,0.123776,104.529443
100506,CUSPARSE_SPMM_CSR_NO_REORDER,G43.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,15.820527,,0.197222,1192.528985
170465,ASPT_SPMM_ROW,TSOPF_RS_b39_c7.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,44.039567,,0.07088,90.986597
169470,ASPT_SPMM_ROW,Chebyshev2.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,17.162808,,0.068608,13.551888
118814,ASPT_SPMM_NO_REORDER,mark3jac080.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,42.346625,,0.078272,123.278674
100505,CUSPARSE_SPMM_CSR_NO_REORDER,G42.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,20.007326,,0.232038,1176.771857
169469,ASPT_SPMM_ROW,Chebyshev2.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.244652,,0.07168,14.343
99481,CUSPARSE_SPMM_BSR_NO_REORDER,obstclae.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,61.4582,,0.22999,1187.78
118813,ASPT_SPMM_NO_REORDER,mark3jac060sc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,35.504216,,0.142976,93.56292
99479,CUSPARSE_SPMM_BSR_NO_REORDER,jnlbrng1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,84.4728,,0.229171,1192.44
100504,CUSPARSE_SPMM_CSR_NO_REORDER,G41.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,20.262346,,0.233472,1178.003899
118812,ASPT_SPMM_NO_REORDER,mark3jac060.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,33.972474,,0.077568,92.767669
169468,ASPT_SPMM_ROW,Ill_Stokes.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,36.30795,,0.068224,70.553687
171741,ASPT_SPMM_ROW,freeFlyingRobot_11.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,19.165574,,0.072704,28.622253
99478,CUSPARSE_SPMM_BSR_NO_REORDER,gridgena.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,210.686,,0.279347,928.791
164070,ASPT_SPMM_ROW,af23560.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,74.348721,,0.082976,266.54576
164071,ASPT_SPMM_ROW,af23560.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,79.64878,,0.08864,262.666425
100503,CUSPARSE_SPMM_CSR_NO_REORDER,G40.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,19.956324,,0.226714,1176.865684
169467,ASPT_SPMM_ROW,Ill_Stokes.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,36.157989,,0.068416,70.152422
118811,ASPT_SPMM_NO_REORDER,mark3jac040sc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,26.785396,,0.06656,64.608118
102924,SMAT_SPMM_NO_REORDER,ca-GrQc.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,14.962216,15.973017,0.157,
100502,CUSPARSE_SPMM_CSR_NO_REORDER,G4.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,20.479459,,0.224461,1209.37414
180705,CUSPARSE_SPMM_BSR_ROW,image_interp.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,226.488,,0.55593,1104.13
180704,CUSPARSE_SPMM_BSR_ROW,image_interp.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,239.313,,70.3937,2249.82
180703,CUSPARSE_SPMM_BSR_ROW,image_interp.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,238.99,,11.3734,696.11
180702,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,21.503,,0.359219,517.492
180701,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,14.7575,,0.073728,520.766
180700,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,21.1997,,0.234675,536.534
180699,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,15.131,,0.0557056,526.545
163822,ASPT_SPMM_ROW,beause.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,19.026536,,0.118784,28.777813
180698,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,21.1971,,2.76296,1549.88
180697,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b9_c6.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,21.5057,,0.507136,1406.03
163821,ASPT_SPMM_ROW,beause.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,28.087121,,0.114688,29.121852
180696,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,104.967,,0.757555,1389.19
180695,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,72.4507,,0.119808,526.197
180694,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,105.232,,0.46592,1562.71
180693,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,108.243,,0.0817216,1464.95
180692,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,106.126,,6.85609,1561.29
180691,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c7.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,74.6824,,1.02318,527.832
180690,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c19.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,206.251,,1.91324,747.344
180689,CUSPARSE_SPMM_BSR_ROW,TSOPF_RS_b39_c19.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,277.467,,0.290202,1493.56
122438,ASPT_SPMM_NO_REORDER,cit-HepTh.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,32.42443,,0.146432,170.793782
168222,ASPT_SPMM_ROW,c-24.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,23.633294,,0.075776,16.252403
102676,SMAT_SPMM_NO_REORDER,world.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,31.759838,87.390722,0.337,
168221,ASPT_SPMM_ROW,c-24.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,15.066124,,0.0768,23.400933
174267,CUSPARSE_SPMM_BSR_ROW,lp_greenbea.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,11.8504,,0.812032,504.193
179408,CUSPARSE_SPMM_BSR_ROW,gen2.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,33.3773,,0.718234,485.802
168219,ASPT_SPMM_ROW,c-23.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,31.245409,,0.09728,15.021891
174266,CUSPARSE_SPMM_BSR_ROW,lp_greenbea.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,7.49104,,0.21975,758.269
168220,ASPT_SPMM_ROW,c-23.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,16.542234,,0.100352,20.198889
179407,CUSPARSE_SPMM_BSR_ROW,gen2.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,32.4333,,0.259072,469.837
122440,ASPT_SPMM_NO_REORDER,ca-AstroPh.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,31.666475,,0.12288,194.929089
102679,SMAT_SPMM_NO_REORDER,gen4.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,23.646588,46.675806,0.193,
174265,CUSPARSE_SPMM_BSR_ROW,lp_greenbea.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,7.42607,,1.33939,777.037
168218,ASPT_SPMM_ROW,c-23.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,30.938011,,0.095232,14.533743
174264,CUSPARSE_SPMM_BSR_ROW,lp_greenbea.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,11.1245,,0.357786,473.18
168217,ASPT_SPMM_ROW,c-23.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,30.864424,,0.099328,16.210624
168216,ASPT_SPMM_ROW,c-23.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,31.003625,,0.090112,14.263264
122446,ASPT_SPMM_NO_REORDER,ca-HepPh.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,21.089108,,0.114688,117.180166
168215,ASPT_SPMM_ROW,c-23.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,15.834008,,0.09728,22.883698
174261,CUSPARSE_SPMM_BSR_ROW,lp_fit2p.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,10.0408,,0.465306,807.738
168214,ASPT_SPMM_ROW,c-22.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,16.677545,,0.076384,23.01453
122444,ASPT_SPMM_NO_REORDER,ca-GrQc.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.416174,,0.056512,21.078566
174260,CUSPARSE_SPMM_BSR_ROW,lp_fit2p.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,11.9329,,0.11223,763.849
179402,CUSPARSE_SPMM_BSR_ROW,gen1.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,26.2656,,0.45303,950.097
168213,ASPT_SPMM_ROW,c-22.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,15.625505,,0.066368,13.95755
174259,CUSPARSE_SPMM_BSR_ROW,lp_fit2p.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,14.7583,,0.690176,988.567
168212,ASPT_SPMM_ROW,c-22.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,15.741694,,0.06464,13.943324
179401,CUSPARSE_SPMM_BSR_ROW,gen1.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,25.466,,0.20439,934.379
122442,ASPT_SPMM_NO_REORDER,ca-CondMat.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,20.411992,,0.099648,93.992674
174258,CUSPARSE_SPMM_BSR_ROW,lp_fit2p.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,15.4791,,0.139437,937.69
179400,CUSPARSE_SPMM_BSR_ROW,world.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,69.1464,,3.35872,1827.57
101362,CUSPARSE_SPMM_CSR_NO_REORDER,mk11-b4.mtx,None,ROW,CUSPARSE_SPMM_CSR_NO_REORDER,,32,16.886026,,0.2048,1191.141445
168211,ASPT_SPMM_ROW,c-22.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,15.490882,,0.070848,14.320101
168210,ASPT_SPMM_ROW,c-22.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,15.732396,,0.065216,14.088085
179399,CUSPARSE_SPMM_BSR_ROW,world.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,67.3359,,0.832371,1490.21
102678,SMAT_SPMM_NO_REORDER,gen2.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,21.006536,36.636146,0.143,
179398,CUSPARSE_SPMM_BSR_ROW,world.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,68.6703,,5.13946,1823.12
168209,ASPT_SPMM_ROW,c-22.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.766483,,0.065312,20.64424
168208,ASPT_SPMM_ROW,c-21.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,19.885863,,0.096288,20.586935
179397,CUSPARSE_SPMM_BSR_ROW,world.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,66.9454,,1.46186,515.013
122449,ASPT_SPMM_NO_REORDER,ca-HepTh.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,15.235582,,0.046336,30.398349
179396,CUSPARSE_SPMM_BSR_ROW,world.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,68.2872,,23.8279,1320.83
168207,ASPT_SPMM_ROW,c-21.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,17.517747,,0.092736,15.164504
179395,CUSPARSE_SPMM_BSR_ROW,world.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,69.4845,,3.66813,996.998
167263,ASPT_SPMM_ROW,k1_san.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,72.324534,,0.11264,190.462921
165972,ASPT_SPMM_ROW,nemeth17.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,69.334968,,0.085344,328.489442
175982,CUSPARSE_SPMM_BSR_ROW,adder_dcop_13.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,5.63879,,0.18473,941.884
178079,CUSPARSE_SPMM_BSR_ROW,qpband.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,14.5459,,1.1625,1452.16
167262,ASPT_SPMM_ROW,k1_san.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,63.304243,,0.121728,296.389119
165971,ASPT_SPMM_ROW,nemeth17.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,70.459667,,0.090432,328.862197
175980,CUSPARSE_SPMM_BSR_ROW,adder_dcop_13.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,3.63221,,0.518144,1660.05
122055,ASPT_SPMM_NO_REORDER,Chebyshev2.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,17.288062,,0.072704,15.393675
178077,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,38.1366,,8.20859,1517.67
167261,ASPT_SPMM_ROW,k1_san.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,62.883882,,0.118368,298.56567
165970,ASPT_SPMM_ROW,nemeth16.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,67.568046,,0.075904,304.643423
122782,ASPT_SPMM_NO_REORDER,freeFlyingRobot_2.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,12.941612,,0.072768,11.239058
175979,CUSPARSE_SPMM_BSR_ROW,adder_dcop_13.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.63043,,0.152576,1647.32
178075,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,38.2016,,1.85405,1464.1
167260,ASPT_SPMM_ROW,helm3d01.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,57.946439,,0.093024,150.857965
102226,SMAT_SPMM_NO_REORDER,2D_54019_highK.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,113.638806,377.464212,0.265,
165969,ASPT_SPMM_ROW,nemeth16.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,69.09568,,0.081312,313.203909
175977,CUSPARSE_SPMM_BSR_ROW,adder_dcop_13.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,3.66314,,0.59433,1660.12
178074,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,39.6454,,5.3714,1560.82
167259,ASPT_SPMM_ROW,helm3d01.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,57.779826,,0.087872,148.947716
165968,ASPT_SPMM_ROW,nemeth16.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,66.538657,,0.085952,311.26788
175976,CUSPARSE_SPMM_BSR_ROW,adder_dcop_13.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.63575,,0.169165,1654.38
178072,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,39.1622,,1.40349,1453.29
167258,ASPT_SPMM_ROW,helm3d01.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,59.388882,,0.082784,234.399539
102227,SMAT_SPMM_NO_REORDER,3D_28984_Tetra.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,77.979046,228.818452,1.188,
165967,ASPT_SPMM_ROW,nemeth16.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,72.411099,,0.0832,305.709235
175974,CUSPARSE_SPMM_BSR_ROW,adder_dcop_12.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,5.10663,,0.56361,1471.12
178071,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,37.7761,,18.4967,596.923
167257,ASPT_SPMM_ROW,helm3d01.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,60.738429,,0.089216,234.50018
165966,ASPT_SPMM_ROW,nemeth16.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,66.412194,,0.09296,316.38006
102224,SMAT_SPMM_NO_REORDER,c-67.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,58.813755,213.634743,0.555,
175973,CUSPARSE_SPMM_BSR_ROW,adder_dcop_12.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,5.00695,,0.18672,1459.08
178069,CUSPARSE_SPMM_BSR_ROW,cvxqp3.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,40.1176,,2.83588,912.787
167256,ASPT_SPMM_ROW,helm3d01.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,78.647425,,0.091584,148.527437
165965,ASPT_SPMM_ROW,nemeth16.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,67.895601,,0.082048,310.299322
175971,CUSPARSE_SPMM_BSR_ROW,adder_dcop_12.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,5.04474,,0.555418,1455.33
178068,CUSPARSE_SPMM_BSR_ROW,bloweybq.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,20.8823,,1.18211,1018.13
167255,ASPT_SPMM_ROW,helm3d01.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,78.715433,,0.086208,148.29554
165964,ASPT_SPMM_ROW,nemeth15.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,67.516362,,0.076832,287.872812
122780,ASPT_SPMM_NO_REORDER,dynamicSoaringProblem_8.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.244859,,0.090112,25.942967
175969,CUSPARSE_SPMM_BSR_ROW,adder_dcop_12.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,5.55175,,0.157082,472.361
178066,CUSPARSE_SPMM_BSR_ROW,bloweybq.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,20.4806,,0.784179,478.856
167254,ASPT_SPMM_ROW,dtoc.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,22.009556,,0.0496,41.308472
165963,ASPT_SPMM_ROW,nemeth15.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,69.720429,,0.074944,283.993266
175966,CUSPARSE_SPMM_BSR_ROW,adder_dcop_12.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.81346,,0.164864,1661.63
167253,ASPT_SPMM_ROW,dtoc.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,21.293705,,0.04352,41.004785
165962,ASPT_SPMM_ROW,nemeth15.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,64.938588,,0.08048,285.173445
175964,CUSPARSE_SPMM_BSR_ROW,adder_dcop_11.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,3.80627,,0.522035,1672.71
167252,ASPT_SPMM_ROW,dtoc.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,14.611835,,0.053664,26.667066
102225,SMAT_SPMM_NO_REORDER,2D_27628_bjtcai.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,58.948546,175.345725,0.048,
165961,ASPT_SPMM_ROW,nemeth15.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,68.246362,,0.077536,289.08707
175963,CUSPARSE_SPMM_BSR_ROW,adder_dcop_11.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.68797,,0.176128,1661.82
178061,CUSPARSE_SPMM_BSR_ROW,bloweybq.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,20.1612,,2.78938,539.734
167251,ASPT_SPMM_ROW,dtoc.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,22.691556,,0.04288,26.495384
165960,ASPT_SPMM_ROW,nemeth15.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,64.286524,,0.090144,294.561105
175961,CUSPARSE_SPMM_BSR_ROW,adder_dcop_11.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,5.7909,,0.55296,955.316
178060,CUSPARSE_SPMM_BSR_ROW,bloweybq.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,20.0294,,1.13562,1465.91
167250,ASPT_SPMM_ROW,dtoc.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,28.093831,,0.046624,43.080235
165959,ASPT_SPMM_ROW,nemeth15.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,63.755143,,0.08224,286.485569
175960,CUSPARSE_SPMM_BSR_ROW,adder_dcop_11.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,5.85841,,0.159994,938.183
178058,CUSPARSE_SPMM_BSR_ROW,bloweybl.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,37.2674,,2.08716,1634.45
167249,ASPT_SPMM_ROW,dtoc.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,27.958911,,0.0512,43.161096
165958,ASPT_SPMM_ROW,nemeth14.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,55.910117,,0.075552,265.570882
175958,CUSPARSE_SPMM_BSR_ROW,adder_dcop_11.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,5.08915,,0.612147,476.145
